"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"gene-dclre1c|dclre1c"	30.7586490958998	0.102564335989883	0.0392319185898152	2.61430844262888	0.0089408280831012	0.0374285318361329
"gene-LOC132474102|LOC132474102"	681.400051962209	-0.225058745679596	0.0373043297005115	-6.03304623046235	1.60897360233337e-09	1.09002296158078e-07
"gene-LOC132475893|LOC132475893"	38.5701544892097	-0.110536564000508	0.0430899681555761	-2.56525053816276	0.0103101329443568	0.0416737306406354
"gene-LOC132445696|LOC132445696"	101.348639317071	0.0610538441161888	0.0242961878225723	2.51289809586782	0.0119743918182956	0.0467696505448653
"gene-mfsd3|mfsd3"	163.713950227131	-0.106743752607905	0.0401374268107942	-2.65945679854091	0.00782667667882954	0.0340064398728666
"gene-nox1|nox1"	900.10704199847	-0.145374209807772	0.02800239151219	-5.1914926532074	2.08614820787488e-07	7.0540406888423e-06
"gene-adamts1|adamts1"	125.822448173149	-0.142912886313917	0.0392366063402499	-3.64233555457403	0.000270175571438666	0.00250152935249275
"gene-pla1a|pla1a"	5722.31964297746	0.075922197884555	0.0227339738104021	3.33959203603095	0.000839015443134017	0.00613555953093823
"gene-med21|med21"	193.931526845325	0.075213331198511	0.0168205444362687	4.47151585868617	7.76670991286376e-06	0.00014368413338798
"gene-LOC132475627|LOC132475627"	8239.28685758403	0.0505077581817638	0.0170821362716835	2.95675888416186	0.00310891124422806	0.0168731882479402
"gene-LOC132455731|LOC132455731"	252.527952506579	-0.118753275494308	0.0360426833446531	-3.29479562769361	0.00098493283503642	0.00693888969099258
"gene-myo3b|myo3b"	59.2243148245758	0.225300001015972	0.0478188942588505	4.71152678262259	2.45867776652628e-06	5.57184454981928e-05
"gene-LOC132468356|LOC132468356"	121.874361144437	-0.360310832816817	0.103979837149415	-3.4651990491105	0.000529839167063838	0.00426531613987793
"gene-zc3h3|zc3h3"	262.591042853984	-0.102730185123916	0.027221590364578	-3.77384949769847	0.000160747757701561	0.00166457850278688
"gene-LOC132460863|LOC132460863"	15358.0404197385	0.0904138487680573	0.0164152593082992	5.50791474383509	3.63109175658436e-08	1.54562401320095e-06
"gene-dpy19l1l|dpy19l1l"	1562.27395618172	0.0757103804954062	0.0136068021588897	5.56415678065418	2.63423037698294e-08	1.16780166942746e-06
"gene-asph|asph"	1102.04897370943	-0.0543850366434722	0.0198897717352848	-2.73432180958579	0.00625089185077206	0.0287514126724491
"gene-LOC132460813|LOC132460813"	457.694211686976	-0.179586757802834	0.0323585543659778	-5.54990052311033	2.85832191783214e-08	1.248198387388e-06
"gene-snrpg|snrpg"	2182.97938517642	-0.0913707580533432	0.0249050911236044	-3.66875823099256	0.000243731431517656	0.00230777201889749
"gene-csgalnact2|csgalnact2"	507.575717401581	0.118253150672196	0.0240889485067724	4.90902085821428	9.15322435879046e-07	2.38952559922834e-05
"gene-LOC132467254|LOC132467254"	839.435157703575	0.0761049733762369	0.0278270161852353	2.73493114998859	0.006239332498604	0.0287188414529045
"gene-cdkn3|cdkn3"	73.3462584263699	-0.306223374699708	0.0404060474781294	-7.57865205364267	3.49163524332684e-14	7.99750739066767e-12
"gene-LOC132451747|LOC132451747"	4.74279000209066	-0.369016890721363	0.126876680286937	-2.9084689943559	0.00363203190492893	0.0189943717996283
"gene-esyt2a|esyt2a"	1357.474579496	-0.041271256918082	0.00766174670858516	-5.3866642278629	7.17773447335794e-08	2.81261937408161e-06
"gene-LOC132460714|LOC132460714"	45.7974733416732	0.158994205572689	0.057073571907196	2.78577632798627	0.00533997044876363	0.0254498467758762
"gene-LOC132470988|LOC132470988"	274.648993968966	-0.138748702237634	0.0314321375250028	-4.41423056663792	1.01369877177954e-05	0.000179096091543052
"gene-nsun5|nsun5"	450.260848223665	0.0892850570257477	0.0314132101758733	2.84227738985818	0.00447925001655756	0.0223035119872069
"gene-LOC132445491|LOC132445491"	111.726736759443	-0.283067534258203	0.0500845270160973	-5.6517960959724	1.58779880075442e-08	7.59931565336197e-07
"gene-azin1b|azin1b"	4330.07109963431	-0.0665931775951187	0.0207219196602664	-3.21365870956487	0.00131055347153098	0.00864713607416187
"gene-LOC132458751|LOC132458751"	54.645389941123	-0.14273191064969	0.0516401796249091	-2.76397006529469	0.00571027776470442	0.0268096008279437
"gene-LOC132466576|LOC132466576"	591.157300988135	0.0448324733682296	0.0156545660277064	2.8638592273259	0.00418513961759094	0.0211471181597308
"gene-egfl7|egfl7"	1399.08478987624	-0.140727226072664	0.0327363846650733	-4.29880170069014	1.71724026623936e-05	0.000273961050766544
"gene-pex3|pex3"	576.184372610021	0.068034047570882	0.017649214770418	3.85479175452691	0.000115828179790687	0.00128817004576463
"gene-LOC132460919|LOC132460919"	102.455227731598	-0.114456172119898	0.0221132357683432	-5.17591244080846	2.26799809871438e-07	7.54953000333297e-06
"gene-LOC132460748|LOC132460748"	125.791996769498	0.232153909484984	0.0587611868727521	3.9508036144286	7.78892188220864e-05	0.000939557628940607
"gene-isca1|isca1"	1093.53834184813	0.0538833213222558	0.020865917333855	2.58236052890088	0.00981270156508804	0.0401097042940926
"gene-LOC132451440|LOC132451440"	87116.2647628796	-0.100977067588445	0.0284657449853606	-3.54731863298767	0.00038917360250618	0.00335170103501294
"gene-ube3b|ube3b"	81.689829862419	0.296034955164579	0.0549038482524571	5.39187988796998	6.97243696650212e-08	2.74334738722906e-06
"gene-upp2|upp2"	32417.8499995044	0.132874740309142	0.0331279727366822	4.01095296006481	6.04741594779517e-05	0.000758489457859056
"gene-LOC132462819|LOC132462819"	1505.92482502113	-0.0578551225703113	0.0205023873146003	-2.82187248160662	0.00477441573881245	0.0234097244685911
"gene-LOC132475198|LOC132475198"	33.2965700260494	-0.163874312742808	0.0636160609630113	-2.57598962057853	0.00999536467106097	0.0406061689761852
"gene-cep85|cep85"	306.351055946538	0.0759338533529048	0.0181757876901661	4.17774759737033	2.94410099772844e-05	0.000423108355494337
"gene-LOC132450443|LOC132450443"	656.292101849899	-0.155064088954773	0.0501337863606827	-3.09300573946638	0.00198140303140386	0.0119243648183329
"gene-C5T52_mgp03|ND5"	19814.2981976995	0.0774732501940799	0.0277568241759242	2.79114244853987	0.00525223514292202	0.0251250631899104
"gene-mcm5|mcm5"	71.2430180739118	-0.170332993203175	0.0378755762763983	-4.4971723191791	6.88631752238119e-06	0.000129767628923226
"gene-cirbpa|cirbpa"	29829.6070471831	-0.0343283639791723	0.0133033621506507	-2.58042768365087	0.00986780214176478	0.0402579544545281
"gene-LOC132451083|LOC132451083"	292.263936159078	-0.0902465960426339	0.0315184595886096	-2.86329335952852	0.0041926218756552	0.0211666347120456
"gene-bdh2|bdh2"	3413.135336116	-0.0672778466162935	0.0234012233481502	-2.87497134723992	0.00404064164260642	0.0206212056243362
"gene-wu:fa11c10|wu:fa11c10"	370.605896465534	-0.0979165630987971	0.0328122015309971	-2.98415097220152	0.0028436642428718	0.0158137302509501
"gene-col22a1|col22a1"	18.9607344866689	-0.297466293392844	0.0892008055221275	-3.3347938020476	0.000853626715214944	0.00622488290865611
"gene-LOC132462974|LOC132462974"	671.125643754863	-0.0598868266671151	0.017120692813533	-3.49792075118465	0.0004689004414198	0.00387361292096048
"gene-ubr4|ubr4"	1874.56873463979	0.10522320081856	0.019107988304301	5.50676497927706	3.65487668263522e-08	1.54889487607713e-06
"gene-LOC132445970|LOC132445970"	65.677199034316	0.108089685913499	0.0356531855842278	3.031697845292	0.0024318249631534	0.014000093444366
"gene-alg13|alg13"	7.61161834983386	0.38276222177709	0.118728185039574	3.22385305266404	0.00126478283712541	0.00841439204228662
"gene-LOC132446175|LOC132446175"	110.610993436814	0.0765195646875814	0.0305547738918273	2.504340727851	0.012267982649714	0.0476069193211082
"gene-tmem150c|tmem150c"	215.059779098032	0.108794213001604	0.0220998878601106	4.9228400474363	8.52971693756693e-07	2.24637410471407e-05
"gene-LOC132450461|LOC132450461"	31.0561052307607	-0.217167425480423	0.0651556394765329	-3.33305646641133	0.000858975072660664	0.00625652195061383
"gene-macc1|macc1"	791.620162185478	-0.123085278954919	0.0299809439208897	-4.10545042476656	4.03527821359737e-05	0.000545880042645225
"gene-med28|med28"	628.159034104592	-0.0927349903640594	0.0342433258580709	-2.70811867832056	0.00676658208345494	0.0304189883527965
"gene-LOC132460235|LOC132460235"	8.2206298385389	-0.252177869702898	0.0704291835561042	-3.58058771903855	0.000342822225638083	0.00303259752702378
"gene-LOC132474405|LOC132474405"	131.155072026121	0.0811056218420666	0.0247804353037188	3.27297002042152	0.00106423764891784	0.0073840361937177
"gene-sclt1|sclt1"	208.334555561486	0.0638047193806653	0.0253103945548175	2.52088995461831	0.0117058454149224	0.0459633603638992
"gene-etv5a|etv5a"	283.194683786629	0.128302974900938	0.0433494216729579	2.9597390218697	0.00307899750529915	0.0167723420164087
"gene-nol6|nol6"	444.114973186017	0.0579535023928165	0.0175943405868977	3.29387180534483	0.000988175551748173	0.00695747697142552
"gene-elf1|elf1"	616.660387748288	-0.0664802027210399	0.0138885557254155	-4.78668941792011	1.69554911835876e-06	4.07779562965283e-05
"gene-rhov|rhov"	105.692750247124	0.226598226316941	0.0521536212526369	4.34482248546613	1.39388334448488e-05	0.000231791837060407
"gene-LOC132448037|LOC132448037"	262.595188011881	0.152666961837062	0.0325619128342099	4.68851331352587	2.75197014440613e-06	6.10702486486435e-05
"gene-cfl1|cfl1"	14137.4284186982	-0.0533245892673288	0.016000579556798	-3.33266611237675	0.00086018103833158	0.00625941118664887
"gene-LOC132469362|LOC132469362"	93.861729005296	0.0663871676913673	0.0217771997778498	3.04847126208079	0.00230008911118647	0.0133939813859648
"gene-gfm1|gfm1"	579.763110027537	0.0956080511503942	0.023940386757975	3.99358841262435	6.50807956046735e-05	0.000804209702911958
"gene-znhit1|znhit1"	380.910624522866	-0.0595665030083481	0.0179828113115805	-3.31241328045235	0.000924947966794013	0.00661315454519391
"gene-pdgfd|pdgfd"	206.280634109645	0.0982663998640009	0.0317241753686048	3.09752416642004	0.00195144484642361	0.0117772267393947
"gene-LOC132453461|LOC132453461"	7240.78885668484	-0.178215771783223	0.0357640082541791	-4.98310397751343	6.25723042526024e-07	1.76265173326511e-05
"gene-pttg1ipa|pttg1ipa"	596.329790676241	0.131655514413094	0.0380220763530659	3.46260717564621	0.000534968807562433	0.00429582631782187
"gene-lamtor1|lamtor1"	2621.8365498673	0.0591043788388272	0.0151173098851621	3.90971537183605	9.24049366413115e-05	0.00107105440133534
"gene-ppm1j|ppm1j"	110.489825592079	-0.0817209966564112	0.0250156613957862	-3.26679336450312	0.0010877304304066	0.00749299444361728
"gene-LOC132447358|LOC132447358"	265.104785872984	-0.0881600360001447	0.0286369044199992	-3.07854629491924	0.00208013207382018	0.0123714810201855
"gene-LOC132462669|LOC132462669"	141.844064097205	0.0563962338927374	0.021857734177655	2.58015004823285	0.00987573943374515	0.0402817949343347
"gene-LOC132456574|LOC132456574"	24.7387266291804	-0.160556732151601	0.0641637568439549	-2.50229631257521	0.0123390604358421	0.047786538402899
"gene-LOC132465614|LOC132465614"	5.60508676520792	-0.201362236866217	0.074393369352363	-2.70672290580721	0.00679509476065863	0.0304891845137761
"gene-cdcp1b|cdcp1b"	87.8232197513834	-0.14474147744687	0.0287050463418961	-5.04237045023035	4.59800040512112e-07	1.35891747764256e-05
"gene-LOC132455180|LOC132455180"	285.795534414482	0.184349694795064	0.0220755114365653	8.35086857782655	6.77627865519937e-17	3.10418098395323e-14
"gene-LOC132473432|LOC132473432"	121.943425083747	-0.096827075527759	0.0360087953921776	-2.68898402385305	0.00716698491734035	0.0317359700367384
"gene-arl6ip4|arl6ip4"	1907.980201977	-0.100488828035836	0.0266530464714097	-3.77025673757889	0.000163079695097411	0.0016823878464741
"gene-riox2|riox2"	899.019941624493	-0.0915408616941208	0.0347829133448523	-2.63177672285661	0.00849396637434458	0.0360526508996804
"gene-LOC132459350|LOC132459350"	2685.57168276406	-0.124264189991657	0.0249465965719643	-4.98120814329073	6.3188529413965e-07	1.77260966484263e-05
"gene-nkd1|nkd1"	7.01512328194287	-0.258280226843387	0.0971267909214215	-2.65920684080197	0.00783248608094201	0.034017388757861
"gene-cdkn2aipnl|cdkn2aipnl"	1314.49018209021	-0.111641530173531	0.0428147975015885	-2.60754544429151	0.00911939646016631	0.0380024231954949
"gene-apip|apip"	1633.03147566342	-0.0575295434023601	0.0229398400188058	-2.5078441416853	0.012147023261411	0.0472329683810727
"gene-rxraa|rxraa"	95.4034366720739	-0.113056220818301	0.0384378556289688	-2.94127284075377	0.00326866486322104	0.0175716993485255
"gene-snapc5|snapc5"	434.476525231591	0.053708041109945	0.0114326450420282	4.69777911520088	2.63005636029964e-06	5.87834248051021e-05
"gene-LOC132453907|LOC132453907"	29.547614086905	0.286591854368892	0.0969063603406678	2.95741015720121	0.00310235142318499	0.0168518468046525
"gene-akirin2|akirin2"	1472.58705129032	-0.0795141465058882	0.0244275875693674	-3.25509616044116	0.00113353978503896	0.0077283151892805
"gene-fdxacb1|fdxacb1"	152.705464606642	0.0639132809130136	0.0232579727641404	2.74801598407391	0.00599570860796751	0.0278439376339114
"gene-hnrnpk|hnrnpk"	1743.39923575584	-0.0812126540440796	0.0104846672022719	-7.7458494845198	9.49449264122323e-15	2.57287378052303e-12
"gene-trim23|trim23"	212.976908262321	0.0955520290582922	0.0201156439305985	4.75013523742807	2.03280656671865e-06	4.74650465335762e-05
"gene-ncf2|ncf2"	226.932234331361	-0.105114115549586	0.0346623793458593	-3.03251298766201	0.00242526660669949	0.0139665158673745
"gene-fkbp8|fkbp8"	572.811777084073	0.0603560256458816	0.0219363425757563	2.75141698929275	0.00593380566327411	0.0276030998455981
"gene-LOC132453466|LOC132453466"	97.9410615716466	-0.0983149445483144	0.0254020858650095	-3.87034927252726	0.000108679534959164	0.0012235191647831
"gene-ahctf1|ahctf1"	554.658663860616	0.0914315503303059	0.0260868607514556	3.5048889631231	0.000456797755862115	0.00379376772621281
"gene-LOC132458553|LOC132458553"	133.149221831857	-0.164021008000272	0.0220496029106021	-7.43872842813896	1.01659067721154e-13	2.08076644995212e-11
"gene-LOC132469836|LOC132469836"	30.502714471065	-0.241140700058216	0.0643821381908035	-3.74545963887638	0.000180063795767086	0.00181048525164093
"gene-nrxn1a|nrxn1a"	270.635045131469	-0.118711037051829	0.0344022578855618	-3.45067575060677	0.000559184949750143	0.00445311193426852
"gene-LOC132454234|LOC132454234"	985.898215801511	0.107892468591261	0.0249337930697988	4.32715825824138	1.5104543769904e-05	0.000246699000112863
"gene-LOC132470397|LOC132470397"	179.556078570207	-0.164086313490501	0.0438259417179079	-3.74404535438547	0.000181080944267248	0.00181688554220546
"gene-LOC132447655|LOC132447655"	456.574278873386	-0.140641573946628	0.0320068443159128	-4.39410935231454	1.1122782006616e-05	0.000191930337046899
"gene-pum2|pum2"	2882.79195329757	-0.139760671032106	0.032354938344044	-4.31960863426692	1.56306150756461e-05	0.000253783151101629
"gene-LOC132467148|LOC132467148"	88.2912034518732	-0.156313905460718	0.0269195938906362	-5.80669627096755	6.37175704324296e-09	3.52277602045961e-07
"gene-LOC132457499|LOC132457499"	75.3598300102781	-0.236949255231365	0.0398407523365905	-5.94740915607025	2.72419864207938e-09	1.72446933351695e-07
"gene-LOC132465594|LOC132465594"	1117.22787540424	0.0700958958733235	0.0249919602357685	2.80473781216257	0.00503575239626943	0.0243436874633728
"gene-sfxn2|sfxn2"	1576.99070920321	0.132471144879223	0.0337089930844392	3.92984579952862	8.5000354479794e-05	0.00100261042051088
"gene-trpt1|trpt1"	133.598698278927	-0.14600085112912	0.0346764672564963	-4.2103727017281	2.54949747138533e-05	0.000378490211029735
"gene-LOC132447072|LOC132447072"	3488.77808374119	0.185842626282632	0.0446597280708508	4.16130223605036	3.16437961250919e-05	0.000451317003296345
"gene-cnpy3|cnpy3"	2371.00994578371	0.112175174044623	0.0230670128251807	4.86301260136157	1.15612483671246e-06	2.93067745169273e-05
"gene-LOC132475933|LOC132475933"	45.6474225932577	-0.157052863882114	0.0539493590521654	-2.91111639955267	0.00360139824731393	0.0188855007572418
"gene-eef2kmt|eef2kmt"	47.9584331758736	-0.0971633279655636	0.0333795417758662	-2.91086464331915	0.00360430122515289	0.0188904264701557
"gene-LOC132457744|LOC132457744"	579.862360781139	-0.268085324578613	0.0396160504452592	-6.76708863113573	1.31399589589669e-11	1.58008006481577e-09
"gene-nmd3|nmd3"	1004.75183284067	0.118561300425967	0.0257066111333567	4.61209374549267	3.98633125766597e-06	8.31854809083442e-05
"gene-LOC132446070|LOC132446070"	95.4809966604536	-0.0574160000017951	0.0231509709676104	-2.4800687661059	0.0131357046884783	0.0499665793211393
"gene-LOC132475787|LOC132475787"	1081.59485671691	-0.136044832618227	0.0337358220619663	-4.0326520684256	5.51509039729753e-05	0.000703649464482788
"gene-pld2|pld2"	253.928844630692	-0.0646551655014884	0.0230399910727104	-2.80621486776828	0.00501272541897499	0.0242480817895544
"gene-ufsp2|ufsp2"	493.825539862364	-0.106903421521138	0.0316290764929225	-3.37990967093394	0.000725096561249866	0.00547358374693137
"gene-polr3h|polr3h"	181.137969886029	0.102735022968848	0.0315077902782954	3.26062291456911	0.00111167773049383	0.00761433945699585
"gene-carm1|carm1"	153.398980034675	0.132296752853799	0.033338488111078	3.96828891619228	7.23905379908071e-05	0.000882632415046343
"gene-znf703|znf703"	65.8041366050534	-0.105690489685197	0.0367554145072395	-2.87550803336416	0.00403377880829573	0.0205971083523381
"gene-steap4|steap4"	10289.1095481769	0.152639264594014	0.0347101404713383	4.39754096414721	1.0948422576683e-05	0.000190115207920018
"gene-creb3l3a|creb3l3a"	1865.88351497095	0.160107838060937	0.0247577490390279	6.46697879554982	9.99816727494702e-11	9.7153908267667e-09
"gene-crispld2|crispld2"	278.360950810668	-0.156495780494519	0.0479339104492057	-3.26482398427213	0.00109532118669474	0.00753837585673525
"gene-slc38a2|slc38a2"	321.275784026851	-0.0733230366558055	0.0250637182164172	-2.92546524911765	0.00343941587640832	0.0182751619613632
"gene-igsf9ba|igsf9ba"	26.2286051924931	-0.300510253428461	0.117394380492902	-2.5598350804077	0.0104721846273788	0.0422134574126896
"gene-LOC132447066|LOC132447066"	31.6762102232059	0.167556362898517	0.054576584625297	3.07011448314141	0.00213976733089549	0.0126674225989013
"gene-gfpt1|gfpt1"	2746.82037881555	-0.131601378747886	0.0222784200497607	-5.90712350579365	3.4813276046939e-09	2.13314468516913e-07
"gene-LOC132449889|LOC132449889"	3044.96042377529	0.081585017324001	0.0324557378034229	2.51373171111201	0.0119461273675603	0.0466971740251646
"gene-rpl13|rpl13"	39791.3291426381	0.0512742970560846	0.0175346372337155	2.92417210419926	0.00345373734168003	0.0183158507315115
"gene-LOC132471831|LOC132471831"	143.138149096155	-0.403732218410709	0.0515524446586926	-7.83148541419622	4.82139291354787e-15	1.47243808978827e-12
"gene-ifi30a|ifi30a"	757.896239889405	-0.157518295400449	0.0264853387838504	-5.94737702568096	2.72473325046337e-09	1.72446933351695e-07
"gene-LOC132448004|LOC132448004"	378.802011610681	-0.0922369917027316	0.0310767128368124	-2.96804208949252	0.0029970328833552	0.0164511193463155
"gene-LOC132469041|LOC132469041"	35.7904739386649	0.151756894912971	0.0395088628665984	3.84108485798182	0.000122491757304259	0.00134747936565692
"gene-trpm6|trpm6"	285.718501746265	-0.0701328742612568	0.0231910433188892	-3.02413622780538	0.00249344134146773	0.0142448906908291
"gene-nfe2l2a|nfe2l2a"	1716.01908922241	0.106153451997352	0.0308681331150416	3.43893333625752	0.000584011027669424	0.00461724957673603
"gene-efl1|efl1"	178.427510267422	0.097598413917084	0.0328071054236715	2.97491694731054	0.00293067881711551	0.0161704216923723
"gene-taf12|taf12"	1966.87516082518	-0.0753408978883621	0.0223694582813393	-3.36802514127987	0.000757086918785483	0.00566667750675737
"gene-LOC132465578|LOC132465578"	90.3120937349799	-0.12333262628896	0.0470091134047729	-2.62358971178636	0.00870085275444788	0.0366793179219056
"gene-ampd3b|ampd3b"	88.9948771134237	-0.118947995426938	0.0213844722323368	-5.562353568262	2.6616034314936e-08	1.17452408307195e-06
"gene-LOC132472198|LOC132472198"	179.593625924002	-0.173659710247568	0.0379562543799988	-4.57525941598385	4.7563025872603e-06	9.58233107632338e-05
"gene-stxbp4|stxbp4"	224.176022109565	0.224455059906207	0.0612485692749147	3.6646580085608	0.000247669300264809	0.00233803156762054
"gene-ddt|ddt"	10798.4742166166	-0.0786070000475001	0.0208736141478393	-3.76585480074312	0.00016598023553241	0.00170136373555864
"gene-mst1|mst1"	13533.0502518358	0.0831933273172754	0.0241927315659438	3.43877362878638	0.000584355650693982	0.00461724957673603
"gene-znf319b|znf319b"	289.147400815393	-0.0814869691052739	0.019628362903627	-4.15149085562385	3.30316465080061e-05	0.000468220993738655
"gene-LOC132455811|LOC132455811"	29.1912654519661	-0.196140538213013	0.0420612036899503	-4.66321743093331	3.11303533942891e-06	6.75251408462369e-05
"gene-LOC132454011|LOC132454011"	12.0368047513466	0.182991956111121	0.0554875793955014	3.29789041267777	0.000974141455310707	0.00688302666183548
"gene-abt1|abt1"	488.378941184026	0.0708052441803223	0.0255313618852005	2.77326546459573	0.00554968281782838	0.0262477623930723
"gene-LOC132458832|LOC132458832"	256.876732331714	0.201466902773359	0.0624216590227298	3.22751599248584	0.00124870060738486	0.00834491131854281
"gene-mipol1|mipol1"	88.8141808198074	0.072014621511109	0.0237700280644063	3.02963973437395	0.00244845610987939	0.0140705781224849
"gene-LOC132471535|LOC132471535"	164.331800943406	-0.134838621258098	0.0286449430871935	-4.70723997766927	2.51093253765365e-06	5.67022793714274e-05
"gene-cep78|cep78"	3116.66909010147	0.116980609462571	0.0313934550123758	3.72627381778958	0.00019433129330625	0.00192332000165239
"gene-birc5a|birc5a"	346.752548712719	-0.405636823921948	0.0427532399343301	-9.48786161107357	2.3582209222404e-21	3.7810142119921e-18
"gene-nptna|nptna"	72.3553091267595	-0.151553366247003	0.0558451155170446	-2.71381596839472	0.00665131046586031	0.0300613609027842
"gene-si:dkey-283b1.6|si:dkey-283b1.6"	1438.63540069791	0.13224561988135	0.0232212838181313	5.6950175932173	1.2335920011623e-08	6.11709023256769e-07
"gene-LOC132461404|LOC132461404"	12.3530108175171	0.356750140127079	0.068155743025759	5.23433718552885	1.655779483855e-07	5.75039661901988e-06
"gene-LOC132472048|LOC132472048"	143.104775517784	-0.125924270813145	0.0318730852928896	-3.95080268056875	7.78895227734027e-05	0.000939557628940607
"gene-numbl|numbl"	53.9619449922903	-0.0926688816769593	0.0333553790262405	-2.77822901080084	0.00546560818493683	0.0259457936042893
"gene-LOC132449891|LOC132449891"	559.855659750436	0.149859148326151	0.0540931816533626	2.77038886872048	0.00559894028219652	0.0264028458405542
"gene-gli3|gli3"	132.398752350394	-0.118719101293527	0.0391341839827452	-3.03364192660494	0.0024162102841837	0.0139226971751106
"gene-bcar1|bcar1"	873.716968029698	-0.0817297823715222	0.0328445979723455	-2.48837822403358	0.0128327176604674	0.0490955434057253
"gene-LOC132450718|LOC132450718"	815.284471719033	0.0454606578135699	0.0151285519835861	3.00495763658631	0.00265617841960001	0.0149735929660428
"gene-mtfr2|mtfr2"	53.1741368631477	-0.157677990943278	0.0580604306875425	-2.71575648123998	0.00661245358813629	0.0299135732846429
"gene-vkorc1|vkorc1"	6044.73495669433	0.0729470027375241	0.0212283154285287	3.43630670945706	0.000589702971219351	0.00464995293699194
"gene-csmd2|csmd2"	36.3003932055019	-0.280868786784703	0.107255561865215	-2.61868738460075	0.00882687975681746	0.0370887020137952
"gene-dmgdh|dmgdh"	14480.3989174026	-0.101333494692696	0.0389528141673892	-2.60144220279548	0.00928327063174878	0.0385018596582985
"gene-spi1b|spi1b"	1448.61876718957	-0.102728047470515	0.031250017763306	-3.28729565047284	0.00101154574011393	0.00709520234771857
"gene-LOC132445996|LOC132445996"	9866.41891693307	-0.178206920182169	0.0489863864028934	-3.63788663071589	0.000274884365716004	0.002537799998261
"gene-sec61g|sec61g"	8689.52319242639	-0.0994645175761467	0.0184964829641836	-5.37748272299922	7.55344587292017e-08	2.92411063571397e-06
"gene-LOC132450018|LOC132450018"	902.746944795168	0.143515730917865	0.0298979697403303	4.80018316174399	1.58520582476632e-06	3.85579773305992e-05
"gene-LOC132464375|LOC132464375"	58.0658113091884	-0.193321447086471	0.0603290020574451	-3.20445292468771	0.00135319417241816	0.0088676620835577
"gene-dhx37|dhx37"	221.76874634247	0.0956029927343351	0.0268581282076614	3.55955530464196	0.000371483299514624	0.00322533334055116
"gene-wdr77|wdr77"	251.393519841662	-0.0741450864780315	0.0180906824784966	-4.09852345626893	4.15794107091424e-05	0.000555933191135441
"gene-atxn2|atxn2"	939.563161221798	0.049299795397159	0.0184202900123189	2.67638540784042	0.00744210102928234	0.0326396007292131
"gene-kctd6b|kctd6b"	371.592985238796	-0.112055615127871	0.0308347857129825	-3.6340649865678	0.000278990541206275	0.00256407836412246
"gene-LOC132466555|LOC132466555"	36.6706198468558	-0.209500145976216	0.0590740347383216	-3.54639981684393	0.000390533201658199	0.00336040196775659
"gene-pknox2|pknox2"	66.9918290998835	-0.111334623499195	0.0396442307303324	-2.80834364668377	0.00497970568612938	0.0241090934577577
"gene-fibpa|fibpa"	679.034877852357	0.043742601456785	0.0167866844077445	2.6057916140131	0.00916622095150526	0.0381397255854155
"gene-jph2|jph2"	112.692197386612	-0.297434455245854	0.0353344099972787	-8.41769977958486	3.83948176487031e-17	2.05198969878069e-14
"gene-dlat|dlat"	690.718929182678	0.0705481892987996	0.016521528652235	4.27007638238463	1.95406034730821e-05	0.000304175736911083
"gene-txn|txn"	12517.7551599691	0.0540722063976759	0.0182299164338198	2.96612475399845	0.00301578130489904	0.016502739563782
"gene-trim69|trim69"	76.5452518168997	-0.0939116696692886	0.0219037805012317	-4.2874639683322	1.8072456072346e-05	0.000285131968469882
"gene-slc25a11|slc25a11"	795.070560961941	0.0654836812149404	0.0212820372496462	3.07694608588418	0.00209133122840175	0.0124304024820666
"gene-cetp|cetp"	8771.27252601474	-0.102464615577953	0.0207161371200874	-4.94612557273517	7.57051332197941e-07	2.04000947219725e-05
"gene-pex16|pex16"	529.175420449766	-0.0458730148034964	0.0175589694560944	-2.61251179451051	0.00898795909725835	0.0375686146059636
"gene-LOC132466217|LOC132466217"	3280.50784307545	0.0840934242485203	0.0268765212799302	3.12888053378085	0.0017547363558539	0.0108766518964656
"gene-nudt6|nudt6"	334.2385477176	-0.0697044825704923	0.0274327971818484	-2.54091779662243	0.0110561910619174	0.0440325224655953
"gene-LOC132448533|LOC132448533"	174.223639384453	-0.178255688678751	0.0461530362003555	-3.86227436706274	0.000112336302016114	0.00125733010517163
"gene-zmat2|zmat2"	772.442433476657	0.0641265386112641	0.0165771237789448	3.86837544717581	0.000109562876922574	0.00122914854343459
"gene-dldh|dldh"	1710.60792800198	0.0686770270341139	0.0265073630182258	2.59086605434472	0.00957347455747292	0.0394165740393278
"gene-pef1|pef1"	415.765189006096	0.0443156980353489	0.0169888563909501	2.60851566553684	0.00909358492940847	0.0379112836493649
"gene-pcmtl|pcmtl"	348.872465065775	0.0923315031193311	0.0335679641568177	2.75058394033046	0.00594891479751083	0.0276466475130697
"gene-LOC132451366|LOC132451366"	82.6377250393143	-0.282715477336902	0.0481295659795428	-5.87405000612449	4.25274995728468e-09	2.4794820963078e-07
"gene-srsf2b|srsf2b"	1825.40093192035	-0.106151974456149	0.0350962363839777	-3.02459709054759	0.00248964547715881	0.0142400944889158
"gene-LOC132457863|LOC132457863"	193.086739792663	-0.0979819053862082	0.0305096193270773	-3.21150861752147	0.0013204001036136	0.00870613365096837
"gene-prex2|prex2"	434.453649233047	-0.142910409245727	0.0426846299576829	-3.34805313733319	0.000813814059660032	0.00598767973531893
